id,name,size,city,employee_count
42906,Northern Virginia Family Service,4,Oakton,348
42925,Navitus Health Solutions,5,Madison,1272
43020,Seacoast Bank,5,Stuart,1053
43041,Saint Alphonsus,5,Boise,294
43081,S&ME,5,Raleigh,1163
43093,RES,5,Kings Langley,1413
43207,Project Renewal,4,New York,2637
43278,Sparrow Health System,6,Lansing,1064
43307,Stenograph,2,Downers Grove,2275
43325,Solugenix,5,Brea,645
43432,Weidenhammer,2,Wyomissing,3893
43533,"i360technologies, Inc. (i360)",2,Leesburg,205
43558,pureIntegration,2,Reston,755
43577,"York Solutions, LLC",2,Westchester,220
43782,Berkowitz Pollack Brant Advisors + CPAs,3,Miami,37
43876,Gilman Partners,1,Cincinnati,99
44008,DEUTZ AG,5,KÃ¶ln,319
44012,"D. Hilton Associates, Inc.",1,The Woodlands,342
44095,FYI Solutions,2,Parsippany,28
44157,Charles Taylor,5,London,1143
44227,Dometic,6,Solna,67
44230,DeSimone Consulting Engineering,3,New York,64
44292,Versiti Blood Center of Illinois,3,Aurora,1544
44295,HealthCare Recruiters International,2,Los Angeles,2802
44315,Harmer,1,Chicago,592
44375,IHRSA,1,Boston,223
44399,Holy Cross College,2,Notre Dame,219
44407,HHM Hotels,7,Philadelphia,64
44431,Gelia,2,Buffalo,83
44580,"Legrand, North America",6,West Hartford,739
44730,"Impact Networking, LLC",4,Lake Forest,1291
44751,Marin Community Foundation,1,Novato,114
44775,NHRA: Championship Drag Racing,3,"San Dimas, CA 91773",2233
44786,Nacha,2,Herndon,898
44807,Versiti Blood Center of Michigan,3,Grand Rapids,82
44829,Mattamy Homes,5,Toronto,302
44932,NW Staffing Resources,1,Portland,135
44960,Pregis,5,Chicago,254
45068,Saia Inc.,7,Johns Creek,1831
45072,SVAM International Inc.,5,Great Neck,101
45091,SNF Holding Company,5,Riceboro,1315
45170,"Schnuck Markets, Inc.",7,0,3293
45224,Ryzen Solutions,3,San Jose,394
45346,The Intersect Group,4,Atlanta,1038
45410,TBM Consulting Group,2,Morrisville,3054
45420,SÃ©cheron SA,4,Satigny - Geneva,166
45575,"The Squires Group, Inc.",2,Annapolis,374
45593,VIVA USA Inc.,4,Rolling Meadows,186
45603,Palmer Group,2,West Des Moines,361
45627,The Museum of Flight,3,Seattle,49
45630,Univest,4,Souderton,334
45708,Wyndham Hotels & Resorts,7,Parsippany,252
45716,Xanterra Travel Collection,6,Greenwood Village,267
45750,Wolford,5,Bregenz,925
45764,Alexandria Technical and Community College,3,Alexandria,7280
45793,AIDS Foundation of Chicago,2,Chicago ,1609
45808,Altair Data,1,Brentwood,621
45918,Boston Dynamics,3,Waltham,276
45970,Antech Diagnostics,5,Fountain Valley,148
45975,Another Source,1,Seattle,44
46000,Aspen Dental,6,Chicago,904
46018,"CÂ² Technologies, Inc.",3,Vienna,1272
46024,AvePoint,5,Jersey City,76
46084,Berkshire Bank,5,Boston ,6871
46110,ChemTreat,5,Glen Allen,208
46119,Charter Global,5,Atlanta,1433
46218,Center for Employment Opportunities,4,New York,1203
46305,Compri Consulting,2,Denver,1331
46318,Community College of Aurora,7,Aurora,349
46338,City of Baltimore,7,Baltimore,1063
46404,ProcureAbility,2,Jacksonville,48
46491,Domini Impact Investments LLC,1,New York,558
46521,Direct Auto Insurance,6,Nashville,2948
46529,EMPLOYERS,4,Henderson,163
46648,Hydrogen Group,3,London,19
46683,Gould & Ratner LLP,2,Chicago,1009
46708,GTN Technical Staffing and Consulting,3,Dallas,961
46754,The Friedkin Group,5,Houston,495
46926,Media.Monks,6,Hilversum,123
46970,"Integrated Resources, Inc ( IRI )",4,Edison,129
47024,Corps Team,2,Atlanta,344
47025,"Morton Buildings, Inc.",5,Morton,7513
47040,Mindlance,5,Union,621
47129,MaxLinear,5,Carlsbad,27
47186,Omega,2,Stonehouse,980
47238,Northcentral Technical College,4,Wausau,1927
47260,Powell,5,Houston,1563
47456,SailPoint,5,Austin,188
47475,Red Oak Technologies,4,San Jose,764
47843,Vermeer Corporation,5,Pella,2254
47874,BSN SPORTS,5,Farmers Branch ,2440
47905,Westlake,7,Houston,169
48024,Zachry Group,7,San Antonio,2211
48171,Alnylam Pharmaceuticals,5,Cambridge,2355
48257,AVI Systems,4,Eden Prairie,5200
48414,"Apollo Global Management, Inc.",5,New York,6664
48467,Capstone IT,2,Omaha,2273
48528,Crescent Communities,3,Charlotte,865
48658,"Citywide Banks, a division of HTLF Bank",3,Denver,3695
48682,City of Hillsboro,4,0,114
48738,"DMA - DuCharme, McMillen & Associates, Inc.",4,0,301
48835,Exact Sciences,6,Madison,274
48853,Emerald Resource Group,,Broadview Heights,739
48915,Donovan & Watkins,1,Houston,667
48984,Health Care For All,1,Boston,5201
49025,Douglas Emmett,4,Santa Monica,38
49042,Five Star Senior Living,7,Newton,67
49105,Forward Air Corporation,5,Greeneville,974
49135,Focus Brands LLC,7,Atlanta,514
49223,Goodwill of Central and Northern Arizona,5,Phoenix,2882
49238,Korman Communities,4,Plymouth Meeting,2792
49455,"IDEAL INDUSTRIES, INC",5,Sycamore,14538
49649,Marshall Dennehey ,5,Philadelphia,1405
49681,OKAYA INFOCOM,3,Lake Ronkonkoma,1164
49761,Peyton Resource Group,1,Irving,714
49779,Penske Automotive Group,7,Bloomfield Hills,1114
49788,PICPA,1,Philadelphia,432
49928,OneCoast,3,Atlanta,85
50040,Nidec SV Probe,4,Tempe,3132
50111,Servomex,3,Crowborough,114
50170,Research Medical Center,5,Kansas City,301
50190,Roux,3,Islandia,196
50215,Publicis Media,7,London,311
50226,Rishabh Software,4,Vadodara,1131
50227,Risk Strategies Company,5,Boston,406
50381,The Bar Association of San Francisco,2,San Francisco,6858
50386,Spencer Fane LLP,4,Kansas City,1148
50432,Silverado,5,Irvine,1722
50511,Stream Realty Partners,5,Dallas,159
50625,PointClickCare,5,Mississauga,754
50668,Transtar Industries,5,Walton Hills,1192
50801,W3R Consulting,3,Southfield,1137
50820,"netPolarity, Inc.",3,Campbell,2109
50833,The Adcom Group,2,Cleveland,600
50841,Acumed,3,Hillsboro,150
50861,Acro Service Corp,5,Livonia,73
50909,Advice Personnel,1,New York,125
50913,Wellabe,3,Des Moines,989
50923,"ALTA IT Services, LLC",3,Rockville,607
51046,Beech Brook,2,Pepper Pike,23
51063,Blue Diamond Growers,5,Sacramento,349
51100,"American Unit, Inc",4,Plano,208
51176,"BWX Technologies, Inc.",6,Lynchburg,226
51205,Ariat International,3,Union City,933
51230,Black Hills Energy,5,Rapid City,189
51279,"Corrpro Companies, Inc.",6,Houston,2203
51648,"DMI (Digital Management, LLC)",5,McLean,849
51716,"Enercon Services, Inc.",5,Kennesaw,2160
51832,East Bay Regional Park District,4,Oakland,452
51865,Helm,2,Plymouth,2083
51888,Grocery Outlet,4,Emeryville,1629
52047,Gray,5,Lexington,626
52097,Kinross Gold Corporation,6,Toronto,261
52112,Jewish Board of Family and Children's Services,5,New York,4864
52119,Kennison & Associates,1,Boston,1397
52144,Friends of Youth,3,Kirkland,5507
52310,KUKA,7,Augsburg,1182
52591,Martignetti Companies,5,Taunton,32
52638,Mainz Brady Group,2,San Mateo,227
52680,Performance Trust Capital Partners,3,Chicago,9035
52945,Qdoba Restaurant Corporation,5,San Diego,583
52972,ObjectWin Technology,4,HOUSTON,66
53009,San Andreas Regional Center,3,San Jose,354
53015,Saint Agnes Medical Center,5,Fresno,3244
53042,RÃ¶chling Automotive,6,Mannheim,597
53118,SBS Creatix,2,Saint Louis,265
53193,Rinnai America Corporation,3,Peachtree City,1274
53252,"TEAM, Inc.",6,Sugar Land,1263
53437,The Haverford Trust Company,2,Radnor,51
53452,Sloan,5,Franklin Park,482
53464,Edelman DXI,3,New York,3937
53508,Trojan Technologies,4,London,151
53596,vineyard vines,5,Stamford,502
53708,Scoular,5,Omaha,427
53864,iOLAP,2,Frisco,620
53868,Yuma Regional Medical Center,5,0,1394
53913,EDF Renewables North America,5,San Diego,932
53959,ATI,6,Dallas,256
53971,ABC Supply Co. Inc.,7,Beloit,1339
54116,"Alex Lee, Inc.",6,Hickory,1660
54131,Alameda County Community Food Bank,2,Oakland,5094
54132,Alamo Group Inc.,5,Seguin,6140
54133,Alaska Native Tribal Health Consortium (ANTHC),5,Anchorage,443
54311,"Atkinson, Andelson, Loya, Ruud & Romo",3,Cerritos,140
54472,Aqua,5,Bryn Mawr,414
54710,City of Longmont,4,Longmont,1479
54759,Charles Tyrwhitt,4,London,353
54788,Clark Davis Associates,1,Parsippany,2114
54799,CampusPoint,1,Seattle,807
54844,Delta Dallas,1,Dallas,665
54846,Delta Galil Industries,7,New York,53
55128,EV Group,5,St. Florian am Inn,35
55167,Fulton Bank,5,Lancaster,79
55170,Greene Resources,2,Raleigh,2506
55215,ICONMA,5,Troy,597
55303,Groupe Insearch,1,San Francisco,2203
55305,"Global CI (Global Commerce & Information, Inc.)",2,Baltimore,138
55381,Floor & Decor,6,Atlanta,997
55394,Great West Casualty Company,4,South Sioux City,14
55399,Georgia Chamber of Commerce,1,Atlanta,87
55452,Kirby Risk,4,Indianapolis,5823
55546,"LCG, Inc.",3,Rockville,836
55656,Insidesource,2,San Carlos,59
55697,IntrinsiQ Specialty Solutions,4,Carrollton,670
55702,InterVision Systems,4,Chesterfield,222
55712,Illinois State Board of Education,4,Springfield,261
55758,KIPP DC,5,Washington,93
55787,Lupin Pharmaceuticals,4,Baltimore,559
55916,Marion County Public Health Department,3,Indianapolis,638
55956,National Apartment Association (Naahq),2,Arlington,927
56092,Olson Zaltman,1,Pittsburgh,4253
56187,Pew Research Center,2,Washington,730
56311,Pacific Advisors,2,Claremont,214
56350,New Seasons Market,5,Portland,35
56445,Odyssey Information Services,3,Plano,222
56447,OdysseyRe,4,Stamford,293
56502,Saint Paul College-A Community and Technical College,3,St. Paul,1270
56628,REDF,1,San Francisco,163
56670,"SBM Management Services, LP",7,McClellan,474
56737,Razer Inc.,5,Irvine,492
56766,SouthEast Alaska Regional Health Consortium (SEARHC),4,Juneau,109
56833,SSi People,2,Cranberry Township,1820
56861,Cara Chicago,2,Chicago,1558
56897,Ted Moudis Associates,2,New York,886
56960,The Hillman Group,5,Cincinnati,1493
57106,T. Marzetti Company,5,Columbus,225
57207,VI Marketing and Branding,2,Oklahoma City,115
57281,Waterton,5,Chicago,1538
57284,"WAXIE Sanitary Supply, An Envoy Solutions Company",4,San Diego,1095
57322,TouchTunes,3,New York,71
57367,TMX Finance Family of Companies,5,Savannah,603
57421,USDM Life Sciences,3,Santa Barbara,700
57437,Youngsoft Inc,2,Wixom,319
57482,Union Tank Car Company - UTLX,5,Chicago,1461
57487,VanderHouwen,3,Portland,225
57749,Access Sciences,2,Houston,133
57783,23andMe,4,Sunnyvale,1494
57853,Ayers Saint Gross,2,Baltimore,175
57888,Buffalo Exchange,4,Tucson,110
57947,Bellefaire JCB,4,Shaker Heights,895
57971,American Clean Power Association (ACP),2,Washington,210
57978,"Butterball, LLC",6,Garner,560
58213,Conn's HomePlus,5,The Woodlands,450
58256,"Arizona Biltmore, A Waldorf Astoria Resort",4,Phoenix,168
58289,"Creative Information Technology, Inc.",3,Falls Church,2888
58357,"Carney, Sandoe & Associates",1,Boston,3520
58477,CommonBond Communities,3,St. Paul,368
58485,City of McKinney,4,McKinney,313
58498,Central City Concern,5,Portland,90
58556,Cleveland-Cliffs,7,Cleveland,316
58602,ExploreLearning,3,Charlottesville,728
58756,"DXP Enterprises, Inc.",5,Houston,959
58891,Diversified Solutions,1,Omaha,6561
58896,DataVox,3,Houston,306
58917,Fuse Interactive,2,Irvine,1808
58931,Edelman Financial Engines,5,Santa Clara,24
58964,Hilmar,5,Hilmar,266
58971,High Liner Foods,5,Lunenburg,84
59034,HumCap Experts in People,1,Plano,1331
59084,HireMinds,1,Boston,791
59226,Fox Factory,5,Duluth,758
59317,Greater Lawrence Family Health Center,4,Lawrence,52
59348,L'AGENCE,2,Beverly Hills,33
59381,Key Code Media,2,Burbank,1557
59720,James G. Davis Construction (DAVIS),3,Rockville,423
60120,Philadelphia Bar Association,1,Philadelphia,141
60360,Norwin Technologies ,4,Danvers,139
60463,QSAC (Quality Services for the Autism Community),5,New York,506
60529,Saint Vincent Hospital,5,Worcester,58
60539,Quality Bicycle Products,4,Bloomington,500
60561,"Q1 Technologies, Inc.",4,Chicago,700
60577,Visit Seattle,1,Seattle,1039
60588,Services for the UnderServed,5,New York,514
60605,Service Express,5,Grand Rapids,170
60686,Cetera Investment Services LLC,3,St. Cloud,82
60792,Radio Systems Corporation,4,Knoxville,994
60851,St. Thomas Aquinas College,3,Sparkill,1110
60967,The Florida Bar,3,Tallahassee,421
61074,Ramsey Solutions,5,Franklin,718
61136,Silver Cross Hospital,5,New Lenox,492
61242,"Universal Screen Arts, Inc.",3,Hudson,402
61252,M3 USA,3,Fort Washington,1412
61257,"Amundsen Davis, LLC",3,Chicago,1448
61264,Suncast Corporation,4,Batavia,156
61295,Wadsworth Atheneum Museum of Art,2,Hartford,235
61324,Visionet Systems Inc.,6,Cranbury,385
61341,Motive Workforce,3,Huntington Beach,352
61352,EthosEnergy,5,Houston,104
61400,The Reserves Network,2,Fairview Park,2777
61453,The QTI Group,2,Madison,44
61469,United Staffing Solutions (USS),2,New York,1696
61519,Valley Baptist Health System,5,Harlingen,531
61534,"iitjobs, Inc.",2,San Jose,137
61562,Verathon,4,Bothell,202
61623,nextSource,5,New York,811
61631,Wintrust Financial Corporation,6,Rosemont,129
61662,21Tech,1,Oakland,650
61677,eTeam,4,Somerset,266
61716,Acuren,5,0,4562
61854,Advocates,5,Framingham,60
61984,Alerus,4,Grand Forks,2815
62034,BOX Exchange LLC,1,Boston,3556
62101,Busey,5,Champaign,1307
62219,Berkshire Hathaway Homestate Companies - Workers Compensation Division,4,San Francisco,733
62227,Bergelectric,5,Carlsbad,56
62373,"AM Technical Solutions, Inc",4,Austin,1322
62424,CONAM Management Corporation,5,San Diego,905
62571,Crescent Electric Supply Company,5,East Dubuque,1243
62638,Cartelligent,2,Sausalito,437
62669,Columbia Hospitality,5,Seattle,899
62804,Compass Family Services,2,San Francisco,1294
62837,CIC (Cambridge Innovation Center),3,Cambridge,42
62901,CRG,4,Charlotte,550
62923,Flatiron Construction,5,Broomfield,142
62954,"Everest Consultants, Inc.",2,Beaverton,315
62975,First Point Group,2,London,654
63010,First Home Mortgage,3,Baltimore,1979
63086,DynPro Inc.,5,Raleigh,70
63123,Dashiell Corporation,5,Houston,250
63164,Donatech Corporation,3,Fairfield,609
63171,Dominium,5,Plymouth,578
63199,"Dayton Freight Lines, Inc.",5,Dayton,783
63267,Econolite,4,Anaheim,80
63274,"DrFirst, Inc.",3,Rockville,1051
63313,HealthTrust Performance Group,4,Nashville,1543
63316,BW Flexible Systems,4,Duncan,272
63429,GCR Professional Services,1,0,437
63587,Florida Cancer Specialists & Research Institute,5,Fort Myers,1439
63590,Florida Crystals,5,West Palm Beach,290
63634,"HSA Bank, a division of Webster Bank, N.A.",4,Sheboygan,33
63696,Hanna Instruments,5,Smithfield,2232
63730,Cognosante,5,Falls Church,526
63736,"Kimball, Tirey & St. John LLP",3,San Diego,579
63757,Jewelers Mutual Group,3,Neenah,577
63800,Laborie,4,Portsmouth,1241
63828,LECO,4,St Joseph,227
63838,KORE1,2,Irvine,494
63855,King County Housing Authority,3,Seattle,733
63879,International Search Consultants,1,Tempe,927
63920,Lake Shore Cryotronics,3,Westerville,163
64168,Kansas City University,3,Kansas City,368
64250,Mueller Water Products,5,Atlanta,40
64251,MuleSoft,6,San Francisco,166
64379,"Motus Recruiting and Staffing, Inc.",2,Tigard,849
64487,Meridian Medical Technologies,4,St Louis,1135
64510,Majestic Steel USA,4,Cleveland,2214
64514,Login Consulting,2,El Segundo,134
64533,Main Event,6,Coppell,324
64624,McNees Wallace & Nurick LLC,3,Harrisburg,323
64638,Per Scholas,3,Bronx,46
64666,Ombudsman Educational Services,5,Nashville,2690
64670,Nixon,2,Carlsbad,326
64677,Nicolet National Bank,4,Green Bay,1440
64722,Pilatus Business Aircraft Ltd,2,Broomfield,333
64726,Phreesia,5,Wilmington,340
64746,The GeneralÂ®,4,Nashville,648
64883,Neighborhood Legal Services of Los Angeles County,2,Glendale,100
64980,Wonderful Citrus,5,Delano,1434
64981,Oscar,2,Manchester,1200
64984,Otak,3,Portland,218
65101,Saint Mary's Health Network,5,Reno,899
65130,Recruiting Solutions,2,Columbia,614
65137,Q2,5,Austin,444
65296,"Request Technology, LLC",,Naperville,588
65299,Renaissance Personnel Group,1,Scottsdale,237
65366,Revere Control Systems,3,Hoover,2595
65481,Visit Tampa Bay,2,Tampa,21
65502,TW Metals LLC,4,Exton,32
65587,TechOne,2,"Pleasanton, CA",174
65647,The Fountain Group,4,Tampa,84
65808,"TETRA Technologies, Inc.",5,The Woodlands,539
65933,VIPC | Virginia Innovation Partnership Corporation,1,Richmond,79
66006,Waste Connections,7,Spring,356
66013,Walnut Hill School for the Arts,2,Natick,1241
66052,Universities of Wisconsin,7,Madison,60
66105,TowneBank,5,Virginia,3925
66252,VARITE INC,5,San Jose,188
66256,UNIQLO,7,Tokyo,437
66270,Treasure Island Resort & Casino,5,Welch,1073
66357,Therma,5,San Jose,437
66379,"Wood, Smith, Henning & Berman LLP",4,Los Angeles,11360
66436,Xsell Resources,1,Fort Washington,625
66514,Alliance Resource Group,1,Irvine,496
66525,AAMCO Transmissions and Total Car Care,5,Horsham,605
66662,American Equity,4,West Des Moines,340
66928,Boys & Girls Clubs of Greater Washington,3,0,29
66932,BizWest Media LLC,1,Fort Collins,992
66935,Boomi,5,Chesterbrook,878
67029,Analytical Mechanics Associates,3,Hampton,112
67079,Bernards,3,San Fernando,26
67098,Anchor Packaging,4,St. Louis,2007
67273,Axiom Global Technologies,2,Walnut Creek,350
67507,CornerStone Staffing,5,Fort Worth,428
67555,"Carr, Riggs & Ingram",5,Enterprise,520
67823,Clay Lacy Aviation,4,Van Nuys,134
67849,Etsy,5,Brooklyn,510
67936,Exhale Spa,5,New York,1881
67995,"First Heritage Mortgage, LLC",3,Fairfax,488
68069,El Paso Electric Company,5,0,9008
68360,G-III Apparel Group,5,0,372
68385,Greenwich House,3,0,183
68428,HCVT,4,Los Angeles,989
68458,"Herbert, Rowland & Grubic, Inc. - HRG",3,Harrisburg,3297
68463,Heritage Environmental Services,5,Indianapolis,173
68529,HubSpot,5,Cambridge,745
68543,Fanatics,7,New York,289
68820,Greater North Fulton Chamber of Commerce,1,Alpharetta,705
68889,Indegene,6,Princeton,9124
68941,Kronospan,7,Vaduz,6810
69107,Leslie's,5,Phoenix,36
69154,"Johnson, Mirmiran & Thompson",5,Serving Clients Across the US,5157
69419,MFLEX,7,Irvine,2308
69732,Links Technology Solutions,1,SCHAUMBURG,2384
69793,Maxx Marketing,2,El Segundo,1699
69864,Malibu Boats,4,Loudon,557
69989,Performance Team,6,El Segundo,84
70253,Pacific School of Religion,2,Berkeley,121
70289,Paragon Medical,5,Pierceton,399
70329,Oregon State Bar,2,0,1027
70477,Sargento Foods Inc.,5,Plymouth,86
70553,ServisFirst Bank,4,Birmingham,804
70560,"Self Opportunity, Inc.",2,Lewisville,123
70603,PrincePerelson and Associates,1,Salt Lake City,1087
70696,Rural Community Assistance Corporation (RCAC),3,West Sacramento,550
70768,Computerlaw Group LLP,1,Palo Alto,693
70875,Rapid Micro Biosystems,2,Lowell,70
70937,Stag's Leap Wine Cellars,2,0,226
71070,The Ash Group,2,Denver,13
71169,Zep Inc.,5,Atlanta,221
71313,Skyland Trail,2,Atlanta,84
71350,SPECTRAFORCE,5,Raleigh,48
71477,St. Louis Magazine,1,St. Louis,1216
71496,Vista Equity Partners,4,Austin,187
71536,"TrueNorth Companies, L.C.",3,Cedar Rapids,1513
71578,Walker Advertising,3,Torrance,79
71910,Vanir,3,Sacramento,770
71919,Varsity Spirit,5,Memphis,379
71939,Zenex Partners,2,Santa Clara,176
71957,iPlace,4,McLean,427
71989,Venterra Realty,4,Houston,1332
72154,"Wunderlich-Malec Engineering, Inc.",4,Eden Prairie,147
72170,"enLabel Global Services, Inc.",1,Boston,989
72416,Aecon Group Inc.,7,Toronto,543
72483,Aimbridge Hospitality,7,Plano,525
72593,Bayforce,3,Tampa,29
72801,Builders Mutual,3,0,4717
72825,Anblicks,4,Dallas,7529
73024,Billingsley Company,2,Dallas,60
73107,Aqualung Group,4,Sophia Antipolis - Valbonne,411
73398,Cary Street Partners,2,Richmond,663
73414,CLEAResult,5,Austin,239
73578,Catalina Island Conservancy,2,Avalon,485
73600,Commerce Bank,5,Kansas City,134
73681,California Lottery,4,Sacramento,1839
73693,City of Redding,4,Redding,88
73731,Clayco,5,Chicago,4620
73799,CAPTRUST,5,Raleigh,477
73974,Filtration Group,6,Oak Brook,396
74016,FPI Management,5,Folsom,1826
74063,"First Tek, Inc.",5,Piscataway,1307
74129,Electronic Payment Exchange (EPX),2,Wilmington,936
74303,De Marillac Academy,1,San Francisco,2088
74455,Enza Zaden,5,Enkhuizen,250
74464,Ecumen,5,Shoreview,49
74539,Harris Group,2,Seattle,35
74578,The COATS Company,3,La Vergne,1502
74604,HealthCare Support,2,Maitland,1014
74658,"Horizon Hospitality Associates, Inc",1,Overland Park,244
74708,Coherent Corp.,7,Saxonburg,197
74853,Food For The Poor,3,Coconut Creek,661
74951,Gen Con LLC,1,Seattle,84
74985,Goodwin Recruiting,3,Exeter,3607
74989,Harbor Group Management Company,5,Norfolk,586
75016,Hampton Lumber,5,Portland,50
75193,LJA,5,Multiple Locations,387
75208,L&W Supply,5,Chicago,833
75261,Langland,3,London,581
75348,"IMA Financial Group, Inc.",5,Denver,1221
75483,IT Trailblazers LLC,4,Edison,1665
75647,Keller Rohrback L.L.P.,2,Seattle,320
75650,Intouch Insight,2,Ottawa,2701
75730,Lunds & Byerlys,5,0,329
75997,Maritime and Coastguard Agency,5,Southampton,160
76149,MaineGeneral Health,5,Augusta,169
76261,Mead & Hunt,5,Middleton,1014
76308,Our Blood Institute,5,Oklahoma City,958
76312,Okland Construction,4,Salt Lake City,1576
76381,The Peddie School,2,Hightstown,1192
76402,Power I.T.,,Overland Park,465
76459,PharmEng Technology,3,Toronto,730
76602,Pacific Symphony,2,Irvine,271
76663,LiveOnNY,3,Long Island City,28
76673,Orion,5,Omaha,275
76693,"Orbital Engineering, Inc.",4,Pittsburgh,185
76765,Paratek Pharmaceuticals,2,Boston,239
76788,QSC,4,Costa Mesa,1361
76861,Recurrent Energy,4,Austin,391
76959,Quanex,5,Houston,273
77097,Select Source International,3,Minneapolis,953
77111,R&K Solutions,2,Roanoke,392
77133,"Redapt, Inc.",3,Woodinville,858
77153,Quantum Research International,3,Huntsville,360
77159,Prime Team Partners,2,Seattle,95
77222,FirstService Residential Arizona,7,Scottsdale,172
77224,Rotork,5,Bath,349
77301,Raising Cane's Chicken Fingers,7,Plano,68
77363,Ravago,6,0,125
77499,JobSquad Staffing Solutions,2,Ridgefield,1941
77601,"TechnoSphere, Inc.",4,New York,10158
77610,Tech One IT,1,Scottsdale,1690
77688,The Kraft Group & Affiliates,5,Foxboro,76
77738,"Capstone, Inc.",1,Broomfield,68
77906,SystemsAccountants,2,London,97
78114,SunOpta,5,Edina,2207
78124,"Summit Funding, Inc.",4,Sacramento,58
78334,Wheeler Health,4,Plainville,84
78360,Western National Insurance,4,Edina,884
78606,Valley Health,6,Winchester,978
78631,Ulteig,5,Fargo,601
78636,"TransMedics, Inc.",2,Andover,757
78653,The TemPositions Group of Companies,2,New York,2852
78780,Wilson School District,5,0,928
78885,WinnCompanies,5,Boston,273
78951,Inactive Page,3,Houston,383
79098,Allied OneSource,5,Lenexa,733
79239,Advion Interchim Scientific,3,Ithaca,1410
79318,Association of Texas Professional Educators - ATPE,2,Austin,147
79375,Abigail Kirsch,4,0,184
79387,Akorbi,4,Plano,103
79560,Bob's Discount Furniture,6,Manchester,80
79634,Brighton Jones,3,Seattle,172
79657,Linesight,5,Dublin 4,570
79806,BELLA+CANVAS,2,Beverly Hills,4066
79815,Amtec Inc.,2,Chino Hills,271
79950,Bernard Nickels & Associates,2,New York,1229
80035,Austin Bank,4,Jacksonville,525
80055,Big Ten Conference,2,0,213
80181,"Bassett Furniture Industries, Inc.",5,0,39
80226,Checkers & Rallyâ€™s Drive-In Restaurants,6,Tampa,353
80295,Carl Warren & Company,2,Anaheim,137
80325,FirstService Residential New York,4,New York,1303
80387,Cottage Health,5,Santa Barbara,4697
80519,Chinatown Community Development Center,3,San Francisco,220
80607,Catholic Health,7,Rockville Centre,630
80705,City and County of Broomfield,4,Broomfield,1965
80789,Caltrol Inc.,3,Las Vegas,184
80900,"Lassonde Pappas & Company, Inc.",4,Carneys Point,3895
80981,Dunham's Sports,5,Troy,729
81326,"Elite Placement Group, Inc. ",2,Suite 270,288
81600,Easterseals Southern California,5,Irvine,1154
81878,Holman,6,Mount Laurel,1870
81958,IDEA Public Schools,6,Weslaco,14
82095,TRADEBE,5,Barcelona,1247
82153,"H&E Equipment Services, Inc.",5,Baton Rouge,3890
82263,Gateway Group Personnel,2,Memphis,4383
82385,Gray Television,5,0,1752
82712,Legalpeople,2,Chicago,2168
83130,Inter-Con Security,7,Pasadena,42
83546,Marc Fisher Footwear,3,Greenwich,1772
83642,Marquette Management,3,Naperville,112
83695,Met Council,3,New York,3068
83871,McLarens,5,Peachtree Corners,255
83957,NonStop Consulting,3,Zug,238
84021,"PECO Pallet, Inc.",3, Itasca,208
84056,Team Penske,4,Mooresville,1672
84095,PQE Group,5,Reggello,701
84230,"Predicate Logic, Inc.",2,San Diego,343
84276,"PM Technologies, Inc.",2,Atlanta,275
84418,Opti Staffing Group,2,Portland,1350
84449,Numenta,1,Redwood City,91
84551,New York Technology Partners,3,Jersey City,71
84565,OTG Management,6,New York,231
84645,HCTec,4,Brentwood,29
84659,Nexion Health,5,Sykesville,160
84673,Oxford Solutions,2,Pittsburgh,2114
84886,Sansum Clinic,5,Santa Barbara,555
85123,RDO Equipment Co.,5,Fargo,676
85153,ProSearch,3,Portland,105
85162,RETTEW,3,Lancaster,848
85206,"Ryan Consulting Group, Inc.",2,Indianapolis,1503
85320,Rain For Rent,5,Bakersfield,182
85516,"Solera, Inc.",6,Westlake,296
85561,Tech Electronics,3,St. Louis,70
85678,The Bassett Firm,1,Dallas,1217
85691,The Brewer-Garrett Company,3,Middleburg Heights,2968
85708,The Children's Courtyard,7,Novi,400
85738,CooperCompanies,7,San Ramon,41
85833,Sonesta Hotels,7,Newton,141
85962,Viridos,2,La Jolla,555
85964,SysMind,4,Princeton,261
86414,Walker Sands,2,Chicago,2930
86475,West Yost,3,Davis,87
86944,UnitedLex,5,New York,292
86971,ZERO TO THREE,2,Washington,191
87447,Alpha Consulting Corp.,3,East Brunswick,219
87599,Aequor,3,Piscataway,2243
87735,Aisin World Corp. of America,3,Northville,341
87918,Blytheco,2,Irvine,160
88016,Long Island Community Hospital,5,Patchogue,322
88110,Burns White LLC,3,Pittsburgh,445
88236,Amerit Consulting,5,San Diego,139
88253,Buzzi Unicem USA,5,Bethlehem,728
88316,Bell Flavors & Fragrances,4,Northbrook,305
88737,Basin Electric Power Cooperative,5,Bismarck,68
88796,Capitol FederalÂ® Savings Bank,4,Topeka,581
88804,Concentric Healthcare Staffing,5,Scottsdale,535
88921,Coperion,5,Stuttgart,147
89094,DGA Security,3,New York,813
89133,Crownpeak,3,Denver,437
89369,Cayuse Holdings,4,Pendleton,332
89459,Columbus McKinnon,5,Charlotte,1123
89495,City of Pinellas Park,4,Pinellas Park,196
89520,Caliber Collision,7,Lewisville,237
89864,Family Health Centers of San Diego,5,San Diego,456
90101,Fidelis Companies,1,Plano,1572
90199,EHS Recruiting Company,2,Sarasota,267
90396,Diverse Lynx,5,Princeton,6039
